case,activity,resource,timestamp,Org,Project,Task,Role
2090,Request Payment,SYSTEM,2018/03/06 09:41:27.000,organizational unit 65461,project 147843,UNKNOWN,UNDEFINED
2090,Payment Handled,SYSTEM,2018/03/08 17:31:00.000,organizational unit 65461,project 147843,UNKNOWN,UNDEFINED
6709,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/17 15:26:39.000,organizational unit 65458,UNKNOWN,UNKNOWN,EMPLOYEE
6709,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/12/17 15:26:44.000,organizational unit 65458,UNKNOWN,UNKNOWN,ADMINISTRATION
3986,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/07/03 11:24:39.000,organizational unit 65469,project 147860,task 170333,EMPLOYEE
3986,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/07/03 11:24:47.000,organizational unit 65469,project 147860,task 170333,ADMINISTRATION
3986,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/07/04 12:14:25.000,organizational unit 65469,project 147860,task 170333,BUDGET OWNER
3986,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/07/11 05:15:28.000,organizational unit 65469,project 147860,task 170333,SUPERVISOR
3986,Request Payment,SYSTEM,2018/07/16 13:05:14.000,organizational unit 65469,project 147860,task 170333,UNDEFINED
3986,Payment Handled,SYSTEM,2018/07/19 17:32:04.000,organizational unit 65469,project 147860,task 170333,UNDEFINED
5853,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/07 09:41:39.000,organizational unit 65456,project 151278,UNKNOWN,EMPLOYEE
5853,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/11/07 09:42:50.000,organizational unit 65456,project 151278,UNKNOWN,ADMINISTRATION
5853,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/11/13 10:10:33.000,organizational unit 65456,project 151278,UNKNOWN,SUPERVISOR
5853,Request Payment,SYSTEM,2018/11/16 13:21:01.000,organizational unit 65456,project 151278,UNKNOWN,UNDEFINED
5853,Payment Handled,SYSTEM,2018/11/19 17:31:20.000,organizational unit 65456,project 151278,UNKNOWN,UNDEFINED
2924,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/04/24 14:50:12.000,organizational unit 65465,project 147572,UNKNOWN,EMPLOYEE
2924,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/04/24 14:50:21.000,organizational unit 65465,project 147572,UNKNOWN,ADMINISTRATION
2924,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/04/24 16:10:46.000,organizational unit 65465,project 147572,UNKNOWN,BUDGET OWNER
2924,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/05/01 05:15:37.000,organizational unit 65465,project 147572,UNKNOWN,SUPERVISOR
2924,Request Payment,SYSTEM,2018/05/01 08:34:55.000,organizational unit 65465,project 147572,UNKNOWN,UNDEFINED
2924,Payment Handled,SYSTEM,2018/05/03 17:31:17.000,organizational unit 65465,project 147572,UNKNOWN,UNDEFINED
6097,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/21 14:29:16.000,organizational unit 65458,project 155217,UNKNOWN,EMPLOYEE
6097,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/11/21 14:29:59.000,organizational unit 65458,project 155217,UNKNOWN,ADMINISTRATION
6097,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/11/23 13:35:40.000,organizational unit 65458,project 155217,UNKNOWN,BUDGET OWNER
6097,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/11/23 23:50:46.000,organizational unit 65458,project 155217,UNKNOWN,SUPERVISOR
6097,Request Payment,SYSTEM,2018/11/27 10:00:31.000,organizational unit 65458,project 155217,UNKNOWN,UNDEFINED
6097,Payment Handled,SYSTEM,2018/11/29 17:31:20.000,organizational unit 65458,project 155217,UNKNOWN,UNDEFINED
6259,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/29 11:42:47.000,organizational unit 65469,UNKNOWN,task 48749,EMPLOYEE
6259,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/11/29 11:43:02.000,organizational unit 65469,UNKNOWN,task 48749,ADMINISTRATION
6259,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/11/30 09:55:52.000,organizational unit 65469,UNKNOWN,task 48749,EMPLOYEE
5044,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/24 16:21:12.000,organizational unit 65458,project 147908,UNKNOWN,EMPLOYEE
5044,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/24 16:21:20.000,organizational unit 65458,project 147908,UNKNOWN,ADMINISTRATION
5044,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/27 11:02:04.000,organizational unit 65458,project 147908,UNKNOWN,SUPERVISOR
5044,Request Payment,SYSTEM,2018/09/28 07:25:30.000,organizational unit 65458,project 147908,UNKNOWN,UNDEFINED
5044,Payment Handled,SYSTEM,2018/10/01 17:31:15.000,organizational unit 65458,project 147908,UNKNOWN,UNDEFINED
345,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/05/19 16:16:43.000,organizational unit 65457,project 147742,task 60597,EMPLOYEE
345,Request For Payment APPROVED by PRE_APPROVER,STAFF MEMBER,2017/05/19 16:16:47.000,organizational unit 65457,project 147742,task 60597,PRE_APPROVER
345,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/05/22 13:28:20.000,organizational unit 65457,project 147742,task 60597,SUPERVISOR
345,Request Payment,SYSTEM,2017/05/24 11:19:10.000,organizational unit 65457,project 147742,task 60597,UNDEFINED
345,Payment Handled,SYSTEM,2017/05/29 17:30:54.000,organizational unit 65457,project 147742,task 60597,UNDEFINED
3702,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/19 08:22:14.000,organizational unit 65488,project 147908,UNKNOWN,EMPLOYEE
3702,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/19 08:22:18.000,organizational unit 65488,project 147908,UNKNOWN,ADMINISTRATION
3702,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/19 08:57:14.000,organizational unit 65488,project 147908,UNKNOWN,SUPERVISOR
3702,Request Payment,SYSTEM,2018/06/26 11:39:58.000,organizational unit 65488,project 147908,UNKNOWN,UNDEFINED
3702,Payment Handled,SYSTEM,2018/06/28 17:31:36.000,organizational unit 65488,project 147908,UNKNOWN,UNDEFINED
5017,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/21 16:34:47.000,organizational unit 65461,project 147556,task 12776,EMPLOYEE
5017,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/21 16:35:13.000,organizational unit 65461,project 147556,task 12776,ADMINISTRATION
5017,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/27 09:30:10.000,organizational unit 65461,project 147556,task 12776,SUPERVISOR
5017,Request Payment,SYSTEM,2018/09/27 20:35:49.000,organizational unit 65461,project 147556,task 12776,UNDEFINED
5017,Payment Handled,SYSTEM,2018/10/01 17:31:15.000,organizational unit 65461,project 147556,task 12776,UNDEFINED
2566,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/04/03 14:35:24.000,organizational unit 65458,project 147908,UNKNOWN,EMPLOYEE
2566,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/04/03 14:35:38.000,organizational unit 65458,project 147908,UNKNOWN,ADMINISTRATION
2566,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/04/03 14:54:49.000,organizational unit 65458,project 147908,UNKNOWN,BUDGET OWNER
2566,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/04/05 10:25:24.000,organizational unit 65458,project 147908,UNKNOWN,SUPERVISOR
2566,Request Payment,SYSTEM,2018/04/07 18:34:39.000,organizational unit 65458,project 147908,UNKNOWN,UNDEFINED
2566,Payment Handled,SYSTEM,2018/04/12 17:31:12.000,organizational unit 65458,project 147908,UNKNOWN,UNDEFINED
4319,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/07/23 17:55:42.000,organizational unit 65472,project 147546,task 58602,EMPLOYEE
4319,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/07/23 17:56:06.000,organizational unit 65472,project 147546,task 58602,ADMINISTRATION
4319,Request For Payment REJECTED by BUDGET OWNER,STAFF MEMBER,2018/07/26 10:34:47.000,organizational unit 65472,project 147546,task 58602,BUDGET OWNER
4319,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/07/30 09:33:52.000,organizational unit 65472,project 147546,task 58602,EMPLOYEE
4319,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/08/01 11:36:43.000,organizational unit 65472,project 147546,task 58602,EMPLOYEE
4319,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/08/01 11:36:48.000,organizational unit 65472,project 147546,task 58602,ADMINISTRATION
4319,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/08/14 15:34:39.000,organizational unit 65472,project 147546,task 58602,BUDGET OWNER
4319,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/08/16 09:29:13.000,organizational unit 65472,project 147546,task 58602,SUPERVISOR
4319,Request Payment,SYSTEM,2018/08/16 11:56:35.000,organizational unit 65472,project 147546,task 58602,UNDEFINED
4319,Payment Handled,SYSTEM,2018/08/20 17:31:18.000,organizational unit 65472,project 147546,task 58602,UNDEFINED
5760,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/01 08:37:50.000,organizational unit 65461,UNKNOWN,task 48463,EMPLOYEE
5760,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/11/01 08:37:56.000,organizational unit 65461,UNKNOWN,task 48463,ADMINISTRATION
5760,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/11/01 15:17:40.000,organizational unit 65461,UNKNOWN,task 48463,EMPLOYEE
1700,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/02/06 18:04:47.000,organizational unit 65462,project 147843,UNKNOWN,EMPLOYEE
1700,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/02/06 18:04:54.000,organizational unit 65462,project 147843,UNKNOWN,ADMINISTRATION
1700,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/02/08 10:36:10.000,organizational unit 65462,project 147843,UNKNOWN,SUPERVISOR
1700,Request Payment,SYSTEM,2018/02/09 15:02:26.000,organizational unit 65462,project 147843,UNKNOWN,UNDEFINED
1700,Payment Handled,SYSTEM,2018/02/12 17:31:22.000,organizational unit 65462,project 147843,UNKNOWN,UNDEFINED
3776,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/22 13:35:55.000,organizational unit 65462,project 147556,task 6377,EMPLOYEE
3776,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/08/07 12:21:20.000,organizational unit 65462,project 147556,task 6377,ADMINISTRATION
3776,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/08/08 16:21:47.000,organizational unit 65462,project 147556,task 6377,BUDGET OWNER
3776,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/08/09 10:47:41.000,organizational unit 65462,project 147556,task 6377,SUPERVISOR
3776,Request Payment,SYSTEM,2018/08/14 10:21:24.000,organizational unit 65462,project 147556,task 6377,UNDEFINED
3776,Payment Handled,SYSTEM,2018/08/16 17:31:24.000,organizational unit 65462,project 147556,task 6377,UNDEFINED
1689,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/02/06 12:08:45.000,organizational unit 65456,project 149268,UNKNOWN,EMPLOYEE
1689,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/02/08 15:09:18.000,organizational unit 65456,project 149268,UNKNOWN,ADMINISTRATION
1689,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/02/13 11:55:15.000,organizational unit 65456,project 149268,UNKNOWN,BUDGET OWNER
1689,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/02/15 09:44:52.000,organizational unit 65456,project 149268,UNKNOWN,SUPERVISOR
1689,Request Payment,SYSTEM,2018/02/16 10:31:05.000,organizational unit 65456,project 149268,UNKNOWN,UNDEFINED
1689,Payment Handled,SYSTEM,2018/02/19 17:31:34.000,organizational unit 65456,project 149268,UNKNOWN,UNDEFINED
2496,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/28 10:45:35.000,organizational unit 65463,UNKNOWN,UNKNOWN,EMPLOYEE
2496,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/03/28 10:45:51.000,organizational unit 65463,UNKNOWN,UNKNOWN,ADMINISTRATION
2496,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/03/28 10:59:07.000,organizational unit 65463,UNKNOWN,UNKNOWN,EMPLOYEE
3197,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/17 10:52:32.000,organizational unit 65482,project 147620,UNKNOWN,EMPLOYEE
3197,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/17 10:53:11.000,organizational unit 65482,project 147620,UNKNOWN,ADMINISTRATION
3197,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/05/17 11:34:56.000,organizational unit 65482,project 147620,UNKNOWN,SUPERVISOR
3197,Request Payment,SYSTEM,2018/05/23 08:21:45.000,organizational unit 65482,project 147620,UNKNOWN,UNDEFINED
3197,Payment Handled,SYSTEM,2018/05/24 17:31:08.000,organizational unit 65482,project 147620,UNKNOWN,UNDEFINED
2223,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/11 18:11:21.000,organizational unit 65456,project 147843,UNKNOWN,EMPLOYEE
2223,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/11 18:11:57.000,organizational unit 65456,project 147843,UNKNOWN,ADMINISTRATION
2223,Request For Payment REJECTED by SUPERVISOR,STAFF MEMBER,2018/03/12 11:37:47.000,organizational unit 65456,project 147843,UNKNOWN,SUPERVISOR
2223,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/03/22 08:58:23.000,organizational unit 65456,project 147843,UNKNOWN,EMPLOYEE
2223,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/23 13:47:05.000,organizational unit 65456,project 147843,UNKNOWN,EMPLOYEE
2223,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/23 13:47:09.000,organizational unit 65456,project 147843,UNKNOWN,ADMINISTRATION
2223,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/28 09:27:06.000,organizational unit 65456,project 147843,UNKNOWN,SUPERVISOR
2223,Request Payment,SYSTEM,2018/04/05 10:56:34.000,organizational unit 65456,project 147843,UNKNOWN,UNDEFINED
2223,Payment Handled,SYSTEM,2018/04/09 17:30:59.000,organizational unit 65456,project 147843,UNKNOWN,UNDEFINED
6440,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/06 14:31:57.000,organizational unit 65464,project 147551,UNKNOWN,EMPLOYEE
6440,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/06 14:38:56.000,organizational unit 65464,project 147551,UNKNOWN,ADMINISTRATION
6440,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/06 15:13:17.000,organizational unit 65464,project 147551,UNKNOWN,SUPERVISOR
6440,Request Payment,SYSTEM,2018/12/12 09:15:45.000,organizational unit 65464,project 147551,UNKNOWN,UNDEFINED
6440,Payment Handled,SYSTEM,2018/12/13 17:31:08.000,organizational unit 65464,project 147551,UNKNOWN,UNDEFINED
3250,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/22 16:44:11.000,organizational unit 65469,project 147860,UNKNOWN,EMPLOYEE
3250,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/22 16:45:34.000,organizational unit 65469,project 147860,UNKNOWN,ADMINISTRATION
3250,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/05/23 15:44:09.000,organizational unit 65469,project 147860,UNKNOWN,SUPERVISOR
3250,Request Payment,SYSTEM,2018/05/24 16:03:16.000,organizational unit 65469,project 147860,UNKNOWN,UNDEFINED
3250,Payment Handled,SYSTEM,2018/05/28 17:30:59.000,organizational unit 65469,project 147860,UNKNOWN,UNDEFINED
483,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/07/09 17:16:18.000,organizational unit 65457,project 147546,UNKNOWN,EMPLOYEE
483,Request For Payment APPROVED by PRE_APPROVER,STAFF MEMBER,2017/07/09 17:17:08.000,organizational unit 65457,project 147546,UNKNOWN,PRE_APPROVER
483,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/07/10 10:22:00.000,organizational unit 65457,project 147546,UNKNOWN,SUPERVISOR
483,Request Payment,SYSTEM,2017/07/20 15:22:29.000,organizational unit 65457,project 147546,UNKNOWN,UNDEFINED
483,Payment Handled,SYSTEM,2017/07/24 17:30:51.000,organizational unit 65457,project 147546,UNKNOWN,UNDEFINED
1852,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/02/19 13:08:21.000,organizational unit 65468,project 147556,UNKNOWN,EMPLOYEE
1852,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/02/19 13:08:31.000,organizational unit 65468,project 147556,UNKNOWN,ADMINISTRATION
1852,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/02/19 14:14:22.000,organizational unit 65468,project 147556,UNKNOWN,BUDGET OWNER
1852,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/02/21 09:55:09.000,organizational unit 65468,project 147556,UNKNOWN,SUPERVISOR
1852,Request Payment,SYSTEM,2018/02/22 12:13:12.000,organizational unit 65468,project 147556,UNKNOWN,UNDEFINED
1852,Payment Handled,SYSTEM,2018/02/26 17:31:27.000,organizational unit 65468,project 147556,UNKNOWN,UNDEFINED
4213,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/07/15 17:56:56.000,organizational unit 65465,project 147843,UNKNOWN,EMPLOYEE
4213,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/07/15 17:56:59.000,organizational unit 65465,project 147843,UNKNOWN,ADMINISTRATION
4213,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/07/18 12:21:15.000,organizational unit 65465,project 147843,UNKNOWN,SUPERVISOR
4213,Request Payment,SYSTEM,2018/07/19 06:47:02.000,organizational unit 65465,project 147843,UNKNOWN,UNDEFINED
4213,Payment Handled,SYSTEM,2018/07/23 17:31:11.000,organizational unit 65465,project 147843,UNKNOWN,UNDEFINED
6077,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/20 11:56:06.000,organizational unit 65456,project 147546,UNKNOWN,EMPLOYEE
6077,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/11/20 11:56:12.000,organizational unit 65456,project 147546,UNKNOWN,ADMINISTRATION
6077,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/11/21 09:56:22.000,organizational unit 65456,project 147546,UNKNOWN,SUPERVISOR
6077,Request Payment,SYSTEM,2018/11/21 16:17:49.000,organizational unit 65456,project 147546,UNKNOWN,UNDEFINED
6077,Payment Handled,SYSTEM,2018/11/22 17:31:34.000,organizational unit 65456,project 147546,UNKNOWN,UNDEFINED
2438,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/26 09:14:44.000,organizational unit 65461,project 147701,UNKNOWN,EMPLOYEE
2438,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/26 09:14:57.000,organizational unit 65461,project 147701,UNKNOWN,ADMINISTRATION
2438,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/03/27 10:57:16.000,organizational unit 65461,project 147701,UNKNOWN,BUDGET OWNER
2438,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/29 16:33:29.000,organizational unit 65461,project 147701,UNKNOWN,SUPERVISOR
2438,Request Payment,SYSTEM,2018/04/03 15:08:29.000,organizational unit 65461,project 147701,UNKNOWN,UNDEFINED
2438,Payment Handled,SYSTEM,2018/04/05 17:30:53.000,organizational unit 65461,project 147701,UNKNOWN,UNDEFINED
2050,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/01 11:57:51.000,organizational unit 65477,project 147572,UNKNOWN,EMPLOYEE
2050,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/01 11:58:08.000,organizational unit 65477,project 147572,UNKNOWN,ADMINISTRATION
2050,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/02 10:56:10.000,organizational unit 65477,project 147572,UNKNOWN,SUPERVISOR
