case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
case-5186,T10 Determine necessity to stop indication - complete,Value26,2011/01/11 12:38:44.810,Value1,Value1,Value4,Value22,Value1
case-5186,T05 Print and send confirmation of receipt - complete,Value12,2011/01/11 14:59:35.424,Value1,Value1,Value4,Value22,Value5
case-11059,Confirmation of receipt - complete,Value24,2012/01/11 12:55:56.776,Value1,Value1,Value2,Value2,Value3
case-11059,T02 Check confirmation of receipt - complete,Value24,2012/01/11 12:56:33.884,Value1,Value1,Value2,Value2,Value2
case-11059,T04 Determine confirmation of receipt - complete,Value24,2012/01/11 12:57:02.860,Value1,Value1,Value2,Value2,Value4
case-11059,T05 Print and send confirmation of receipt - complete,Value24,2012/01/11 12:57:29.891,Value1,Value1,Value2,Value2,Value5
case-11059,T06 Determine necessity of stop advice - complete,Value24,2012/01/17 14:44:06.677,Value1,Value1,Value2,Value2,Value1
case-11059,T10 Determine necessity to stop indication - complete,Value24,2012/01/17 14:44:48.567,Value1,Value1,Value2,Value2,Value1
case-7917,Confirmation of receipt - complete,Value15,2011/06/30 11:07:53.965,Value1,Value1,Value3,Value3,Value1
case-7917,T02 Check confirmation of receipt - complete,Value15,2011/06/30 11:08:17.914,Value1,Value1,Value3,Value3,Value2
case-7917,T05 Print and send confirmation of receipt - complete,Value15,2011/06/30 11:13:21.705,Value1,Value1,Value3,Value3,Value5
case-7917,T06 Determine necessity of stop advice - complete,Value15,2011/06/30 11:13:52.277,Value1,Value1,Value3,Value3,Value1
case-7917,T10 Determine necessity to stop indication - complete,Value15,2011/06/30 11:14:09.223,Value1,Value1,Value3,Value3,Value1
case-9543,Confirmation of receipt - complete,Value5,2011/09/21 14:45:03.537,Value1,Value1,Value3,Value3,Value3
case-9543,T02 Check confirmation of receipt - complete,Value5,2011/09/21 14:45:33.595,Value1,Value1,Value3,Value3,Value2
case-9543,T04 Determine confirmation of receipt - complete,Value5,2011/09/21 14:45:50.165,Value1,Value1,Value3,Value3,Value4
case-9543,T05 Print and send confirmation of receipt - complete,Value5,2011/09/21 14:46:07.270,Value1,Value1,Value3,Value3,Value5
case-9543,T06 Determine necessity of stop advice - complete,Value5,2011/09/21 14:46:22.940,Value1,Value1,Value3,Value3,Value1
case-9543,T10 Determine necessity to stop indication - complete,Value5,2011/09/21 14:46:47.481,Value1,Value1,Value3,Value3,Value1
case-5547,Confirmation of receipt - complete,Value36,2011/02/17 08:50:26.915,Value1,Value1,Value4,Value29,Value3
case-5547,T02 Check confirmation of receipt - complete,Value36,2011/02/17 08:50:51.959,Value1,Value1,Value4,Value29,Value2
case-5547,T06 Determine necessity of stop advice - complete,Value36,2011/02/17 08:55:28.954,Value1,Value1,Value4,Value29,Value1
case-5547,T10 Determine necessity to stop indication - complete,Value36,2011/02/17 08:57:25.431,Value1,Value1,Value4,Value29,Value1
case-5547,T04 Determine confirmation of receipt - complete,Value31,2011/02/21 09:42:46.001,Value1,Value1,Value4,Value29,Value3
case-5547,T05 Print and send confirmation of receipt - complete,Value12,2011/02/22 16:12:06.818,Value1,Value1,Value4,Value29,Value5
case-11048,Confirmation of receipt - complete,Value13,2012/01/05 14:00:46.902,Value1,Value1,Value2,Value12,Value3
case-11048,T02 Check confirmation of receipt - complete,Value13,2012/01/05 14:01:29.103,Value1,Value1,Value2,Value12,Value2
case-11048,T04 Determine confirmation of receipt - complete,Value13,2012/01/05 14:05:58.518,Value1,Value1,Value2,Value12,Value4
case-11048,T05 Print and send confirmation of receipt - complete,Value13,2012/01/05 14:06:28.934,Value1,Value1,Value2,Value12,Value5
case-11048,T06 Determine necessity of stop advice - complete,Value13,2012/01/05 14:07:46.415,Value1,Value1,Value2,Value12,Value1
case-11048,T10 Determine necessity to stop indication - complete,Value13,2012/01/05 14:09:51.300,Value1,Value1,Value2,Value12,Value1
case-7085,Confirmation of receipt - complete,Value1,2011/04/19 10:32:59.775,Value1,Value1,Value4,Value1,Value1
case-7085,T02 Check confirmation of receipt - complete,Value1,2011/04/19 10:33:29.895,Value1,Value1,Value4,Value1,Value2
case-7085,T04 Determine confirmation of receipt - complete,Value1,2011/04/19 10:34:54.325,Value1,Value1,Value4,Value1,Value4
case-7085,T05 Print and send confirmation of receipt - complete,Value1,2011/04/19 10:35:43.253,Value1,Value1,Value4,Value1,Value5
case-7085,T06 Determine necessity of stop advice - complete,Value1,2011/05/18 09:25:14.945,Value1,Value1,Value4,Value1,Value1
case-7085,T10 Determine necessity to stop indication - complete,Value1,2011/05/18 09:25:37.587,Value1,Value1,Value4,Value1,Value1
case-8852,Confirmation of receipt - complete,Value8,2011/08/03 15:40:30.301,Value1,Value1,Value2,Value7,Value3
case-8852,T06 Determine necessity of stop advice - complete,Value8,2011/08/03 15:42:29.092,Value1,Value1,Value2,Value7,Value1
case-8852,T10 Determine necessity to stop indication - complete,Value8,2011/08/03 15:42:45.748,Value1,Value1,Value2,Value7,Value1
case-8852,T02 Check confirmation of receipt - complete,Value8,2011/08/03 15:43:25.988,Value1,Value1,Value2,Value7,Value3
case-8852,T04 Determine confirmation of receipt - complete,Value8,2011/08/03 15:43:57.368,Value1,Value1,Value2,Value7,Value3
case-8852,T05 Print and send confirmation of receipt - complete,Value8,2011/08/03 15:44:19.909,Value1,Value1,Value2,Value7,Value3
case-8133,Confirmation of receipt - complete,Value20,2011/07/05 11:17:08.904,Value1,Value1,Value3,Value3,Value1
case-8133,T02 Check confirmation of receipt - complete,Value20,2011/07/05 11:17:38.823,Value1,Value1,Value3,Value3,Value2
case-8133,T04 Determine confirmation of receipt - complete,Value20,2011/07/05 11:18:00.678,Value1,Value1,Value3,Value3,Value4
case-8133,T05 Print and send confirmation of receipt - complete,Value20,2011/07/05 11:18:26.621,Value1,Value1,Value3,Value3,Value5
case-8133,T06 Determine necessity of stop advice - complete,Value20,2011/07/05 11:19:09.878,Value1,Value1,Value3,Value3,Value1
case-8133,T10 Determine necessity to stop indication - complete,Value20,2011/07/05 11:19:35.897,Value1,Value1,Value3,Value3,Value1
case-7761,Confirmation of receipt - complete,Value24,2011/06/07 09:05:16.998,Value1,Value1,Value2,Value2,Value1
case-7761,T02 Check confirmation of receipt - complete,Value24,2011/06/07 09:07:21.786,Value1,Value1,Value2,Value2,Value2
case-7761,T04 Determine confirmation of receipt - complete,Value24,2011/06/07 09:07:41.844,Value1,Value1,Value2,Value2,Value4
case-7761,T05 Print and send confirmation of receipt - complete,Value24,2011/06/07 09:07:51.976,Value1,Value1,Value2,Value2,Value5
case-7761,T06 Determine necessity of stop advice - complete,Value24,2011/06/07 14:47:04.516,Value1,Value1,Value2,Value2,Value1
case-7761,T10 Determine necessity to stop indication - complete,Value24,2011/06/07 14:47:27.247,Value1,Value1,Value2,Value2,Value1
case-10164,Confirmation of receipt - complete,Value15,2011/10/27 11:02:53.821,Value1,Value1,Value3,Value11,Value1
case-10164,T02 Check confirmation of receipt - complete,Value16,2011/10/27 11:18:08.789,Value1,Value1,Value3,Value11,Value3
case-10164,T06 Determine necessity of stop advice - complete,Value4,2011/11/18 16:02:51.452,Value1,Value1,Value3,Value11,Value1
case-10164,T04 Determine confirmation of receipt - complete,Value4,2011/11/18 16:02:52.082,Value1,Value1,Value3,Value11,Value3
case-4654,Confirmation of receipt - complete,Value32,2010/12/10 10:56:54.593,Value1,Value1,Value4,Value28,Value3
case-4654,T06 Determine necessity of stop advice - complete,Value32,2010/12/10 10:57:14.025,Value1,Value1,Value4,Value28,Value1
case-4654,T02 Check confirmation of receipt - complete,Value32,2010/12/10 10:58:30.167,Value1,Value1,Value4,Value28,Value2
case-4654,T04 Determine confirmation of receipt - complete,Value32,2010/12/10 10:58:44.669,Value1,Value1,Value4,Value28,Value4
case-4654,T10 Determine necessity to stop indication - complete,Value32,2010/12/10 10:59:02.440,Value1,Value1,Value4,Value28,Value1
case-4654,T05 Print and send confirmation of receipt - complete,Value12,2010/12/10 14:11:06.185,Value1,Value1,Value4,Value28,Value5
case-6665,Confirmation of receipt - complete,Value30,2011/03/29 07:20:06.180,Value3,Value1,Value4,Value3,Value3
case-6665,T02 Check confirmation of receipt - complete,Value31,2011/03/31 08:49:06.478,Value3,Value1,Value4,Value3,Value3
case-6665,T04 Determine confirmation of receipt - complete,Value31,2011/03/31 08:49:20.888,Value3,Value1,Value4,Value3,Value4
case-6665,T05 Print and send confirmation of receipt - complete,Value12,2011/03/31 09:21:45.393,Value3,Value1,Value4,Value3,Value5
case-6665,T06 Determine necessity of stop advice - complete,Value15,2011/04/14 09:46:10.761,Value3,Value1,Value4,Value3,Value1
case-6665,T10 Determine necessity to stop indication - complete,Value15,2011/04/14 09:47:40.478,Value3,Value1,Value4,Value3,Value1
case-5377,Confirmation of receipt - complete,Value4,2011/02/08 14:43:41.336,Value1,Value1,Value4,Value16,Value3
case-6668,Confirmation of receipt - complete,Value24,2011/04/01 09:19:25.794,Value3,Value1,Value4,Value2,Value3
case-6668,T02 Check confirmation of receipt - complete,Value24,2011/04/01 09:19:41.913,Value3,Value1,Value4,Value2,Value2
case-6668,T06 Determine necessity of stop advice - complete,Value24,2011/04/01 09:20:07.958,Value3,Value1,Value4,Value2,Value1
case-6668,T10 Determine necessity to stop indication - complete,Value24,2011/04/01 09:20:27.801,Value3,Value1,Value4,Value2,Value1
case-6668,T04 Determine confirmation of receipt - complete,Value2,2011/04/01 09:41:17.414,Value3,Value1,Value4,Value2,Value4
case-6668,T05 Print and send confirmation of receipt - complete,Value12,2011/04/06 15:11:49.127,Value3,Value1,Value4,Value2,Value5
case-10497,Confirmation of receipt - complete,Value5,2011/11/18 14:15:41.322,Value1,Value1,Value3,Value3,Value3
case-10497,T02 Check confirmation of receipt - complete,Value5,2011/11/18 14:16:05.061,Value1,Value1,Value3,Value3,Value2
case-10497,T04 Determine confirmation of receipt - complete,Value5,2011/11/18 14:16:21.225,Value1,Value1,Value3,Value3,Value4
case-10497,T05 Print and send confirmation of receipt - complete,Value5,2011/11/18 14:17:48.146,Value1,Value1,Value3,Value3,Value5
case-10497,T06 Determine necessity of stop advice - complete,Value5,2011/11/18 14:18:13.728,Value1,Value1,Value3,Value3,Value1
case-10497,T10 Determine necessity to stop indication - complete,Value5,2011/11/18 14:18:48.561,Value1,Value1,Value3,Value3,Value1
case-6802,Confirmation of receipt - complete,Value15,2011/04/21 10:54:31.606,Value1,Value1,Value4,Value3,Value3
case-6802,T02 Check confirmation of receipt - complete,Value15,2011/04/21 10:55:10.094,Value1,Value1,Value4,Value3,Value2
case-6802,T04 Determine confirmation of receipt - complete,Value15,2011/04/21 10:55:23.901,Value1,Value1,Value4,Value3,Value4
case-6802,T05 Print and send confirmation of receipt - complete,Value15,2011/04/21 10:55:34.934,Value1,Value1,Value4,Value3,Value5
case-6802,T06 Determine necessity of stop advice - complete,Value15,2011/04/21 10:55:51.445,Value1,Value1,Value4,Value3,Value1
case-6802,T10 Determine necessity to stop indication - complete,Value15,2011/04/21 10:56:05.747,Value1,Value1,Value4,Value3,Value1
case-9704,Confirmation of receipt - complete,Value4,2011/10/06 14:25:22.501,Value1,Value1,Value2,Value17,Value3
case-9026,Confirmation of receipt - complete,Value24,2011/08/17 16:18:25.744,Value1,Value1,Value2,Value2,Value1
case-9026,T02 Check confirmation of receipt - complete,Value24,2011/08/17 16:18:44.870,Value1,Value1,Value2,Value2,Value2
case-9026,T04 Determine confirmation of receipt - complete,Value24,2011/08/17 16:19:03.116,Value1,Value1,Value2,Value2,Value4
case-9026,T05 Print and send confirmation of receipt - complete,Value24,2011/08/17 16:19:26.677,Value1,Value1,Value2,Value2,Value5
case-9026,T06 Determine necessity of stop advice - complete,Value24,2011/08/17 16:19:43.773,Value1,Value1,Value2,Value2,Value1
case-9026,T10 Determine necessity to stop indication - complete,Value24,2011/08/17 16:20:03.740,Value1,Value1,Value2,Value2,Value1
case-4554,Confirmation of receipt - complete,Value15,2010/12/14 11:58:24.911,Value1,Value1,Value4,Value11,Value3
case-4554,T02 Check confirmation of receipt - complete,Value15,2010/12/14 11:58:42.082,Value1,Value1,Value4,Value11,Value2
case-4554,T06 Determine necessity of stop advice - complete,Value15,2010/12/14 12:03:20.292,Value1,Value1,Value4,Value11,Value1
case-4554,T10 Determine necessity to stop indication - complete,Value15,2010/12/14 12:06:16.251,Value1,Value1,Value4,Value11,Value1
case-4554,T04 Determine confirmation of receipt - complete,Value31,2010/12/15 11:18:19.159,Value1,Value1,Value4,Value11,Value3
case-4554,T05 Print and send confirmation of receipt - complete,Value12,2010/12/15 14:21:11.832,Value1,Value1,Value4,Value11,Value5
case-9748,Confirmation of receipt - complete,Value5,2011/09/30 15:42:14.628,Value1,Value1,Value3,Value3,Value1
case-9748,T02 Check confirmation of receipt - complete,Value5,2011/09/30 15:42:40.812,Value1,Value1,Value3,Value3,Value2
case-9748,T04 Determine confirmation of receipt - complete,Value5,2011/09/30 15:46:10.426,Value1,Value1,Value3,Value3,Value4
case-9748,T05 Print and send confirmation of receipt - complete,Value5,2011/09/30 15:46:24.649,Value1,Value1,Value3,Value3,Value5
case-9748,T06 Determine necessity of stop advice - complete,Value5,2011/09/30 15:46:40.636,Value1,Value1,Value3,Value3,Value1
case-9748,T10 Determine necessity to stop indication - complete,Value5,2011/09/30 15:47:03.157,Value1,Value1,Value3,Value3,Value1
case-8771,Confirmation of receipt - complete,Value24,2011/08/02 14:13:47.848,Value1,Value1,Value2,Value2,Value3
case-8771,T02 Check confirmation of receipt - complete,Value24,2011/08/02 14:14:05.540,Value1,Value1,Value2,Value2,Value2
case-8771,T04 Determine confirmation of receipt - complete,Value24,2011/08/02 14:14:30.759,Value1,Value1,Value2,Value2,Value4
case-8771,T05 Print and send confirmation of receipt - complete,Value24,2011/08/02 14:14:48.326,Value1,Value1,Value2,Value2,Value5
case-8771,T06 Determine necessity of stop advice - complete,Value24,2011/08/02 14:15:03.233,Value1,Value1,Value2,Value2,Value1
case-8771,T10 Determine necessity to stop indication - complete,Value24,2011/08/02 14:15:23.192,Value1,Value1,Value2,Value2,Value1
case-6989,Confirmation of receipt - complete,Value15,2011/04/28 15:11:56.573,Value1,Value1,Value4,Value11,Value3
case-6989,T02 Check confirmation of receipt - complete,Value15,2011/04/28 15:12:10.772,Value1,Value1,Value4,Value11,Value2
case-6989,T04 Determine confirmation of receipt - complete,Value15,2011/04/28 15:12:27.245,Value1,Value1,Value4,Value11,Value4
case-6989,T05 Print and send confirmation of receipt - complete,Value15,2011/04/28 15:12:41.628,Value1,Value1,Value4,Value11,Value5
case-6989,T06 Determine necessity of stop advice - complete,Value15,2011/05/13 08:36:59.996,Value1,Value1,Value4,Value11,Value1
case-6989,T10 Determine necessity to stop indication - complete,Value15,2011/05/13 08:38:32.509,Value1,Value1,Value4,Value11,Value1
case-6989,T11 Create document X request unlicensed - complete,Value15,2011/05/13 08:58:35.387,Value1,Value1,Value4,Value11,Value1
case-6989,T12 Check document X request unlicensed - complete,Value15,2011/05/13 09:04:13.966,Value1,Value1,Value4,Value11,Value2
case-6989,T14 Determine document X request unlicensed - complete,Value31,2011/05/19 10:32:05.630,Value1,Value1,Value4,Value11,Value3
case-6989,T15 Print document X request unlicensed - complete,Value30,2011/05/19 10:53:49.765,Value1,Value1,Value4,Value11,Value5
case-4504,Confirmation of receipt - complete,Value13,2010/12/06 10:34:37.814,Value1,Value1,Value4,Value12,Value3
case-4504,T02 Check confirmation of receipt - complete,Value13,2010/12/06 10:46:53.521,Value1,Value1,Value4,Value12,Value2
case-4504,T06 Determine necessity of stop advice - complete,Value13,2010/12/06 10:47:33.803,Value1,Value1,Value4,Value12,Value1
case-4504,T10 Determine necessity to stop indication - complete,Value13,2010/12/06 10:48:47.503,Value1,Value1,Value4,Value12,Value1
case-4504,T04 Determine confirmation of receipt - complete,Value13,2010/12/06 11:23:17.384,Value1,Value1,Value4,Value12,Value4
